<0.0000e+00 0.0000e+00>
<304968.3011598852 1.8243484548508238E7>
<302613.41313745314 1.824530746514449E7>
<300275.9025051507 1.8247116148929257E7>
<297955.821761167 1.824891069361068E7>
<295653.22318601154 1.825069119219399E7>
<293368.15887359245 1.8252457736950453E7>
<291100.68076192937 1.8254210419427156E7>
<288850.84066347865 1.8255949330457605E7>
<286618.6902950492 1.8257674560173158E7>
<284404.2813072884 1.8259386198015224E7>
<282207.66531371686 1.8261084332748298E7>
<280028.89391929307 1.82627690524737E7>
<277868.01874848746 1.826444044464414E7>
<275725.0914728477 1.826609859607894E7>
<273600.16383803636 1.8267743592980064E7>
<271493.2876903245 1.8269375520948783E7>
<269404.5150025221 1.827099446500305E7>
<267333.89789933094 1.827260050959556E7>
<265281.4886821029 1.827419373863244E7>
<263247.33985298855 1.8275774235492565E7>
<261231.5041384623 1.827734208304751E7>
<259234.03451220912 1.8278897363682076E7>
<257254.9842173606 1.82804401593154E7>
<255294.40678806722 1.82819705514226E7>
<253352.35607039536 1.8283488621056985E7>
<251428.8862425373 1.828499444887274E7>
<249524.0518343243 1.828648811514814E7>
<247637.90774603264 1.8287969699809194E7>
<245770.5092664734 1.8289439282453787E7>
<243921.91209035768 1.8290896942376208E7>
<242092.17233492914 1.8292342758592106E7>
<240281.34655585722 1.8293776809863843E7>
<238489.49176238416 1.829519917472618E7>
<236716.66543172012 1.829660993151235E7>
<234962.92552268133 1.8298009158380408E7>
<233228.33048856672 1.8299396933339927E7>
<231512.93928926924 1.8300773334278937E7>
<229816.81140261865 1.8302138438991148E7>
<228140.00683495303 1.8303492325203396E7>
<226482.58613091733 1.8304835070603315E7>
<224844.61038248744 1.8306166752867207E7>
<223226.141237219 1.830748744968807E7>
<221627.24090572092 1.830879723880381E7>
<220047.97216835374 1.831009619802556E7>
<218488.3983811543 1.831138440526612E7>
<216948.58348098758 1.8312661938568514E7>
<215428.5919899284 1.8313928876134586E7>
<213928.48901887488 1.831518529635367E7>
<212448.34027039754 1.8316431277831312E7>
<210988.21204082682 1.8317666899417963E7>
<209548.17122158367 1.831889224023772E7>
<208128.2852997573 1.832010737971702E7>
<206728.62235793532 1.832131239761329E7>
<205349.25107329155 1.832250737404357E7>
<203990.24071593722 1.8323692389513023E7>
<202651.6611465419 1.83248675249434E7>
<201333.5828132308 1.8326032861701343E7>
<200036.07674776498 1.8327188481626622E7>
<198759.21456101225 1.832833446706019E7>
<197503.06843771623 1.8329470900872093E7>
<196267.71113057123 1.833059786648922E7>
<195053.2159536117 1.8331715447922863E7>
<193859.65677492428 1.8332823729796063E7>
<192687.10800869152 1.833392279737076E7>
<191535.64460657633 1.8335012736574706E7>
<190405.34204845625 1.833609363402812E7>
<189296.27633251724 1.8337165577070132E7>
<188208.52396471644 1.833822865378491E7>
<187142.16194762406 1.8339282953027535E7>
<186097.26776865433 1.834032856444959E7>
<185073.91938769564 1.834136557852441E7>
<184072.19522415032 1.834239408657207E7>
<183092.1741433947 1.8343414180784E7>
<182133.9354426696 1.8344425954247285E7>
<181197.5588364126 1.8345429500968635E7>
<180283.12444104214 1.834642491589797E7>
<179390.71275920505 1.8347412294951662E7>
<178520.40466349781 1.8348391735035397E7>
<177672.2813796729 1.8349363334066655E7>
<176846.42446934117 1.8350327190996807E7>
<176042.9158121811 1.8351283405832797E7>
<175261.83758766623 1.8352232079658445E7>
<174503.2722563217 1.8353173314655315E7>
<173767.30254052093 1.8354107214123182E7>
<173054.0114048335 1.8355033882500064E7>
<172363.48203593522 1.8355953425381824E7>
<171695.79782209152 1.835686594954133E7>
<171051.04233222478 1.835777156294719E7>
<170429.29929457657 1.835867037478202E7>
<169830.65257497603 1.8359562495460257E7>
<169255.18615472436 1.836044803664555E7>
<168702.98410810693 1.836132711126764E7>
<168174.1305795429 1.8362199833538808E7>
<167668.70976038332 1.836306631896984E7>
<167186.80586536802 1.836392668438551E7>
<166728.5031087514 1.836478104793962E7>
<166293.8856801077 1.836562952912952E7>
<165883.0377198255 1.8366472248810165E7>
<165496.0432943018 1.8367309329207677E7>
<165132.98637084544 1.8368140893932443E7>
<164793.95079229926 1.8368967067991678E7>
<164479.02025139148 1.836978797780154E7>
<164188.27826482506 1.8370603751198716E7>
<163921.80814711488 1.8371414517451543E7>
<163679.69298418195 1.8372220407270595E7>
<163462.01560671374 1.8373021552818798E7>
<163268.8585632997 1.8373818087721024E7>
<163100.30409335106 1.8374610147073206E7>
<162956.43409981346 1.8375397867450915E7>
<162837.33012168115 1.837618138691747E7>
<162743.07330632146 1.8376960845031504E7>
<162673.7443816177 1.837773638285406E7>
<162629.42362793905 1.837850814295515E7>
<162610.19084994547 1.8379276269419827E7>
<162616.1253482356 1.838004090785372E7>
<162647.30589084583 1.83808022053881E7>
<162703.81068460827 1.8381560310684398E7>
<162785.71734637514 1.838231537393824E7>
<162893.10287411755 1.838306754688295E7>
<163026.0436179059 1.8383816982792564E7>
<163184.61525077937 1.8384563836484306E7>
<163368.89273951194 1.838530826432058E7>
<163578.95031528187 1.8386050424210425E7>
<163814.8614442521 1.8386790475610495E7>
<164076.69879806836 1.8387528579525474E7>
<164364.53422428205 1.8388264898508027E7>
<164678.43871670472 1.838899959665821E7>
<165018.4823857011 1.838973283962238E7>
<165384.73442842718 1.8390464794591583E7>
<165777.26309902035 1.839119563029945E7>
<166196.13567874784 1.839192551701954E7>
<166641.41844612052 1.8392654626562223E7>
<167113.17664697804 1.8393383132271E7>
<167611.47446455236 1.8394111209018335E7>
<168136.37498951575 1.839483903320097E7>
<168687.94019001987 1.839556678273473E7>
<169266.23088173228 1.8396294637048785E7>
<169871.30669787695 1.8397022777079448E7>
<170503.22605928488 1.839775138526341E7>
<171162.0461444615 1.8398480645530485E7>
<171847.82285967714 1.839921074329583E7>
<172560.61080908694 1.8399941865451653E7>
<173300.46326488676 1.8400674200358395E7>
<174067.4321375113 1.8401407937835414E7>
<174861.56794588128 1.8402143269151125E7>
<175682.91978770582 1.8402880387012642E7>
<176531.53530984677 1.8403619485554896E7>
<177407.46067875164 1.8404360760329224E7>
<178310.7405509617 1.840510440829145E7>
<179241.41804370185 1.840585062778944E7>
<180199.53470555937 1.8406599618550133E7>
<181185.1304872581 1.8407351581666056E7>
<182198.24371253516 1.840810671958131E7>
<183238.911049127 1.8408865236077033E7>
<184307.16747987233 1.840962733625635E7>
<185403.04627393853 1.8410393226528782E7>
<186526.5789581794 1.8411163114594135E7>
<187677.79528863126 1.841193720942587E7>
<188856.72322215512 1.841271572125394E7>
<190063.38888823235 1.8413498861547098E7>
<191297.81656092193 1.841428684299468E7>
<192560.0286309867 1.841507987948786E7>
<193850.04557819696 1.8415878186100386E7>
<195167.8859438195 1.841668197906875E7>
<196513.5663033 1.8417491475771874E7>
<197887.10123914754 1.8418306894710246E7>
<199288.50331402975 1.841912845548452E7>
<200717.78304408703 1.8419956378773585E7>
<202174.94887247487 1.8420790886312112E7>
<203660.00714314316 1.842163220086758E7>
<205172.96207486175 1.8422480546216734E7>
<206713.81573550124 1.8423336147121556E7>
<208282.56801657885 1.842419922930468E7>
<209879.21660807866 1.842507001942427E7>
<211503.75697355598 1.8425948745048404E7>
<213156.18232553598 1.842683563462889E7>
<214836.48360121634 1.8427730917474568E7>
<216544.6494384844 1.8428634823724102E7>
<218280.66615225901 1.842954758431822E7>
<220044.51771116778 1.8430469430971447E7>
<221836.18571457008 1.8431400596143298E7>
<223655.64936993705 1.8432341313008968E7>
<225502.88547059934 1.8433291815429498E7>
<227377.86837387373 1.843425233792141E7>
<229280.56997957986 1.8435223115625847E7>
<231210.95970895872 1.8436204384277184E7>
<233169.00448400414 1.843719638017114E7>
<235154.66870721904 1.843819934013237E7>
<237167.91424180847 1.843921350148158E7>
<239208.70039232087 1.844023910200211E7>
<241276.98388575015 1.8441276379906043E7>
<243372.71885311021 1.8442325573799815E7>
<245495.85681149465 1.844338692264934E7>
<247646.34664663335 1.8444460665744647E7>
<249824.134595959 1.844554704266406E7>
<252029.16423219568 1.844664629323787E7>
<254261.37644748198 1.8447758657511577E7>
<256520.70943804167 1.8448884375708655E7>
<258807.09868941415 1.8450023688192863E7>
<261120.47696225764 1.8451176835430115E7>
<263460.7742787376 1.845234405794991E7>
<265827.9179095135 1.8453525596306335E7>
<268221.8323613363 1.8454721691038623E7>
<270642.43936526927 1.8455932582631335E7>
<273089.65786554565 1.84571585114741E7>
<275563.40400907485 1.845839971782097E7>
<278063.5911356102 1.8459656441749394E7>
<280590.129768591 1.846092892311882E7>
<283142.9276066714 1.8462217401528895E7>
<285721.8895159476 1.8463522116277363E7>
<288326.91752289707 1.846484330631757E7>
<290957.91080804076 1.846618121021567E7>
<293614.7657003411 1.8467536066107478E7>
<296297.3756723469 1.846890811165506E7>
<299005.63133609784 1.8470297584002983E7>
<301739.4204397988 1.8471704719734315E7>
<304498.62786527653 1.8473129754826333E7>
<307283.13562622917 1.8474572924606007E7>
<310092.82286727906 1.847603446370522E7>
<312927.56586384046 1.847751460601577E7>
<315787.2380228114 1.8479013584644195E7>
<318671.70988410036 1.848053163186635E7>
<321580.8491229969 1.848206897908187E7>
<324514.52055339667 1.848362585676843E7>
<327472.58613188815 1.84852024944359E7>
<330454.9049627115 1.8486799120580353E7>
<333461.3333035964 1.8488415962637976E7>
<336491.7245724877 1.8490053246938907E7>
<339545.9293551656 1.849171119866099E7>
<342623.795413768 1.8493390041783493E7>
<345725.16769622103 1.8495089999040805E7>
<348849.8883465842 1.8496811291876107E7>
<351997.79671631526 1.8498554140395075E7>
<355168.7293764605 1.8500318763319615E7>
<358362.5201307745 1.8502105377941646E7>
<361579.0000297736 1.8503914200076964E7>
<364817.9973857266 1.8505745444019206E7>
<368079.3377885848 1.8507599322493937E7>
<371362.844122855 1.8509476046612877E7>
<374668.33658541605 1.8511375825828295E7>
<377995.6327042804 1.8513298867887594E7>
<381344.54735830094 1.85152453787881E7>
<384714.8927978236 1.8517215562732086E7>
<388106.4786662835 1.8519209622082077E7>
<391519.11202274455 1.85212277573164E7>
<394952.5973653795 1.8523270166985057E7>
<398406.73665588774 1.852533704766594E7>
<401881.3293448472 1.8527428593921356E7>
<405376.17239799636 1.8529544998254985E7>
<408891.0603234412 1.8531686451069187E7>
<412425.7851997813 1.8533853140622765E7>
<415980.1367051486 1.8536045252989154E7>
<419553.90214715246 1.8538262972015094E7>
<423146.8664937218 1.854050647927979E7>
<426758.81240483717 1.8542775954054594E7>
<430389.5202651423 1.8545071573263228E7>
<434038.7682174259 1.8547393511442564E7>
<437706.33219696203 1.854974194070401E7>
<441391.9859666988 1.855211703069548E7>
<445095.5011532817 1.855451894856401E7>
<448816.64728390006 1.8556947858919054E7>
<452555.19182394166 1.85594039237964E7>
<456310.90021544194 1.8561887302622844E7>
<460083.5359163128 1.8564398152181543E7>
<463872.8604403344 1.8566936626578137E7>
<467678.6333978948 1.856950287720762E7>
<471500.6125374586 1.8572097052721985E7>
<475338.55378774885 1.8574719298998702E7>
<479192.21130062186 1.8577369759109978E7>
<483061.3374946174 1.8580048573292885E7>
<486945.6830991636 1.8582755878920346E7>
<490844.9971994167 1.8585491810472976E7>
<494759.027281715 1.8588256499511845E7>
<498687.51927962503 1.8591050074652128E7>
<502630.2176205584 1.85938726615377E7>
<506586.865272937 1.8596724382816657E7>
<510557.2037938829 1.859960535811781E7>
<514540.9733774104 1.8602515704028137E7>
<518537.91290309525 1.860545553407121E7>
<522547.75998519786 1.860842495868666E7>
<526570.2510222147 1.8611424085210595E7>
<530605.1212468331 1.8614453017857086E7>
<534652.1047762649 1.861751185770065E7>
<538710.9346629307 1.8620600702659797E7>
<542781.3429454714 1.8623719647481613E7>
<546863.0607000592 1.86268687837274E7>
<550955.8180919803 1.863004819975939E7>
<555059.3444274655 1.8633257980728526E7>
<559173.3682057378 1.863649820856331E7>
<563297.6171712534 1.8639768961959753E7>
<567431.8183661059 1.8643070316372395E7>
<571575.6981825675 1.8646402344006423E7>
<575728.9824157399 1.864976511381087E7>
<579891.396316287 1.8653158691472936E7>
<584062.6646432208 1.8656583139413353E7>
<588242.5117167148 1.8660038516782902E7>
<592430.6614709155 1.866352487945998E7>
<596626.8375067264 1.866704228004928E7>
<600830.7631445349 1.8670590767881554E7>
<605042.161476857 1.867417038901446E7>
<609260.7554208714 1.86777811862345E7>
<613486.2677708165 1.868142319906002E7>
<617718.4212502235 1.868509646374529E7>
<621956.9385639605 1.8688801013285656E7>
<626201.5424500578 1.869253687742373E7>
<630451.9557312939 1.8696304082656648E7>
<634707.9013665116 1.8700102652244356E7>
<638969.1025016425 1.870393260621893E7>
<643235.2825204133 1.8707793961394917E7>
<647506.1650947098 1.8711686731380686E7>
<651781.4742345761 1.8715610926590778E7>
<656060.9343378221 1.871956655425924E7>
<660344.2702392205 1.872355361845393E7>
<664631.2072592669 1.8727572120091785E7>
<668921.4712524839 1.8731622056955025E7>
<673214.7886552451 1.87357034237083E7>
<677510.8865331 1.8739816211916752E7>
<681809.4926275783 1.8743960410064947E7>
<686110.3354024534 1.8748136003576733E7>
<690413.1440894476 1.8752342974835932E7>
<694717.6487333572 1.8756581303207893E7>
<699023.580236583 1.876085096506187E7>
<703330.6704030456 1.876515193379422E7>
<707638.6519814708 1.8769484179852385E7>
<711947.2587080274 1.8773847670759656E7>
<716256.2253483038 1.877824237114069E7>
<720565.2877386052 1.878266824274775E7>
<724874.1828265615 1.87871252444877E7>
<729182.6487110289 1.879161333244963E7>
<733490.424681273 1.879613245993323E7>
<737797.2512554235 1.8800682577477757E7>
<742102.8702181852 1.8805263632891674E7>
<746407.0246577978 1.8809875571282875E7>
<750709.4590022322 1.8814518335089527E7>
<755009.9190546153 1.8819191864111457E7>
<759308.1520278731 1.8823896095542103E7>
<763603.9065785848 1.8828630964000985E7>
<767896.9328400407 1.8833396401566684E7>
<772186.9824544957 1.88381923378103E7>
<776473.8086046146 1.884301869982938E7>
<780757.1660441003 1.884787541228228E7>
<785036.8111275042 1.885276239742294E7>
<789312.5018392107 1.8857679575136065E7>
<793583.9978215947 1.886262686297269E7>
<797851.0604023479 1.8867604176186085E7>
<802113.4526209725 1.8872611427767985E7>
<806370.9392544393 1.887764852848516E7>
<810623.2868420099 1.8882715386916257E7>
<814870.2637092223 1.8887811909488913E7>
<819111.6399910396 1.8892938000517126E7>
<823347.1876541622 1.8898093562238846E7>
<827576.6805185042 1.890327849485379E7>
<831799.8942778374 1.8908492696561433E7>
<836016.6065196018 1.8913736063599166E7>
<840226.5967438882 1.891900849028063E7>
<844429.646381594 1.8924309869034145E7>
<848625.5388117558 1.8929640090441294E7>
<852814.0593780641 1.8934999043275557E7>
<856994.9954045627 1.8940386614541057E7>
<861168.1362105383 1.894580268951134E7>
<865333.2731246062 1.8951247151768215E7>
<869490.1994979958 1.8956719883240603E7>
<873638.7107170434 1.8962220764243405E7>
<877778.6042148983 1.8967749673516348E7>
<881909.6794824479 1.8973306488262806E7>
<886031.7380784693 1.89788910841886E7>
<890144.5836390144 1.898450333554071E7>
<894248.0218860365 1.8990143115145933E7>
<898341.8606352652 1.8995810294449463E7>
<902425.9098033386 1.9001504743553337E7>
<906499.9814141991 1.9007226331254803E7>
<910563.8896047644 1.9012974925084535E7>
<914617.4506298794 1.9018750391344715E7>
<918660.4828665585 1.9024552595146965E7>
<922692.806817529 1.9030381400450096E7>
<926714.2451140825 1.9036236670097694E7>
<930724.6225182441 1.904211826585551E7>
<934723.7659242708 1.9048026048448645E7>
<938711.5043594855 1.905395987759852E7>
<942687.6689844583 1.9059919612059634E7>
<946652.0930925449 1.9065905109656073E7>
<950604.6121087905 1.9071916227317784E7>
<954545.0635882103 1.9077952821116593E7>
<958473.2872134557 1.9084014746301968E7>
<962389.1247918772 1.909010185733649E7>
<966292.420251993 1.909621400793108E7>
<970183.0196393731 1.910235105107989E7>
<974060.7711119502 1.9108512839094948E7>
<977925.5249347662 1.9114699223640457E7>
<981777.133474165 1.912091005576682E7>
<985615.4511914403 1.9127145185944322E7>
<989440.3346359511 1.9133404464096494E7>
<993251.642437711 1.9139687739633158E7>
<997049.2352994648 1.9145994861483116E7>
<1000832.9759882593 1.9152325678126518E7>
<1004602.7293265201 1.9158680037626866E7>
<1008358.3621826429 1.9165057787662677E7>
<1012099.7434611092 1.9171458775558777E7>
<1015826.7440921359 1.9177882848317243E7>
<1019539.2370208686 1.9184329852647975E7>
<1023237.0971961267 1.9190799634998884E7>
<1026920.2015587122 1.9197292041585732E7>
<1030588.4290292871 1.9203806918421566E7>
<1034241.6604958333 1.921034411134578E7>
<1037879.7788007 1.921690346605279E7>
<1041502.6687272495 1.922348482812032E7>
<1045110.2169861097 1.9230088043037307E7>
<1048702.3122010415 1.9236712956231367E7>
<1052278.8448944301 1.924335941309592E7>
<1055839.7074724084 1.9250027259016883E7>
<1059384.7942096202 1.9256716339398943E7>
<1062914.0012336327 1.9263426499691464E7>
<1066427.2265090046 1.9270157585413955E7>
<1069924.3698210195 1.9276909442181136E7>
<1073405.3327590905 1.9283681915727593E7>
<1076870.0186998455 1.9290474851932015E7>
<1080318.3327898995 1.9297288096841015E7>
<1083750.1819283215 1.930412149669253E7>
<1087165.474748804 1.9310974897938814E7>
<1090564.1216015427 1.931784814726898E7>
<1093946.034534831 1.9324741091631155E7>
<1097311.1272763796 1.933165357825418E7>
<1100659.315214366 1.9338585454668883E7>
<1103990.515378221 1.9345536568728965E7>
<1107304.6464191603 1.935250676863139E7>
<1110601.6285904662 1.935949590293641E7>
<1113881.3837275265 1.9366503820587102E7>
<1117143.835227637 1.937353037092851E7>
<1120388.908029575 1.9380575403726332E7>
<1123616.5285929479 1.9387638769185178E7>
<1126826.6248773267 1.939472031796638E7>
<1130019.126321166 1.9401819901205376E7>
<1133193.9638205206 1.9408937370528646E7>
<1136351.0697075624 1.94160725780702E7>
<1139490.377728906 1.9423225376487635E7>
<1142611.8230237449 1.9430395618977733E7>
